REACTOME_ACTIVATION_OF_THE_AP1_FAMILY_OF_TRANSCRIPTION_FACTORS	0.386567992599445	-0.518065361953326	10	0.654236602628918	-0.409647760137091	10	0.694388003319692	-0.404068466774986	10	0.729523788975551	-0.37095571254189	10	0.562744399633855	-0.425536788288133	10	0.607214102666016	-0.416154465970937	10
REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S	0.0178824489031029	-0.44742775812169	54	0.00772805935566561	-0.462148043532658	54	0.0237342958170505	-0.440653122472406	54	0.00325246353927787	-0.47722485009248	54	0.00375856637990665	-0.475648971425275	54	0.00120542832217626	-0.509995095982104	54
REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX	0.0176597678815959	-0.546716135371645	29	0.264372324641438	-0.399252976118997	29	0.3018336373111	-0.390687566339145	29	0.203456342917516	-0.421665854143056	29	0.241316208229143	-0.385471285019684	29	0.277779798053263	-0.383533082669235	29
REACTOME_ACYL_CHAIN_REMODELLING_OF_PC	0.574831392711326	0.336591313442011	17	0.687238381453257	-0.329286679125917	17	0.935083720275784	-0.256122049892097	17	0.561528897309459	-0.366344344395567	17	0.642846661775495	-0.332523866773116	17	0.612015626649773	-0.345536272946646	17
REACTOME_ACYL_CHAIN_REMODELLING_OF_PE	0.478452731340991	0.37864419364827	16	0.761610448310952	-0.318843480919613	16	0.955167990731546	-0.246784195397579	16	0.774939551810953	-0.309478389122221	16	0.616062442230667	-0.350458628454958	16	0.679050120899131	-0.33713216106856	16
REACTOME_ACYL_CHAIN_REMODELLING_OF_PG	0.480570409982175	0.428911703698612	11	0.424380755349172	-0.464062436254809	11	0.862342530466932	-0.310638439992673	11	0.337437757090279	-0.506056180192649	11	0.373124581017668	-0.457383766245587	11	0.288189946803828	-0.519716417638446	11
REACTOME_ACYL_CHAIN_REMODELLING_OF_PI	0.40856630109671	0.463420418103708	11	0.667287869081591	-0.384330771102208	11	1	-0.175205814206685	11	0.561528897309459	-0.414508281190614	11	0.705993670886076	-0.35955358524072	11	0.574333920354485	-0.403180842115872	11
REACTOME_ACYL_CHAIN_REMODELLING_OF_PS	0.426142224884363	0.452037623431864	11	0.593934132996633	-0.41104984117019	11	0.962102941479604	-0.251079963597286	11	0.531072713115058	-0.426542482671817	11	0.532950406659912	-0.408392635831987	11	0.542972573440263	-0.412348580464679	11
REACTOME_ADAPTIVE_IMMUNE_SYSTEM	4.34604274029557e-08	-0.363359610070499	484	0.0287907919257288	-0.250468377754796	484	0.0794848166217202	-0.238480055819302	484	0.0258382760811662	-0.250271764393004	484	0.018540180981533	-0.250813271736173	484	0.0159835496396692	-0.257317518562897	484
REACTOME_ADENYLATE_CYCLASE_ACTIVATING_PATHWAY	0.509783387039026	0.421493622241615	10	0.76829616874731	-0.350552396798396	10	0.617698996356483	-0.430831613060408	10	0.753871283448537	-0.354879674370789	10	0.875886468394783	-0.295626634522858	10	0.931610576923077	-0.271842467832607	10
REACTOME_ADENYLATE_CYCLASE_INHIBITORY_PATHWAY	0.478452731340991	0.398265937127238	13	0.6885500878424	-0.350251175609977	13	0.516027982665959	-0.4219343503906	13	0.701504731592259	-0.34968698670236	13	0.693575190468886	-0.339489741796545	13	0.775207667731629	-0.321606584217214	13
REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS	0.719839277399524	-0.292574358483108	25	0.342980726416895	-0.387676984447677	25	0.302319620658721	-0.399488004174697	25	0.318676122931442	-0.388623790019331	25	0.257055682684973	-0.389361122003763	25	0.260436066030684	-0.398208596024953	25
REACTOME_ADP_SIGNALLING_THROUGH_P2RY1	0.343261082138201	-0.413874466599716	23	0.953004651162791	-0.219170095560372	23	0.962102941479604	-0.214628838433139	23	0.968093431466751	-0.197575984647051	23	0.854296241709654	-0.245151634882867	23	0.836326796667007	-0.257493887894761	23
REACTOME_ADP_SIGNALLING_THROUGH_P2RY12	0.353764746809562	-0.425476133516683	19	0.993187747608465	0.178047286720252	19	0.962102941479604	0.207965669171813	19	0.836921704065698	0.252204905790929	19	0.973824258915886	-0.196276675431419	19	0.934627575277338	-0.232017145359227	19
REACTOME_ADVANCED_GLYCOSYLATION_ENDPRODUCT_RECEPTOR_SIGNALING	0.432288803371816	-0.469226691461833	12	0.268514515787243	-0.525612260383521	12	0.441142647418645	-0.466098167187393	12	0.343848312218349	-0.481533809287116	12	0.235308786673483	-0.514138327038642	12	0.113570001474746	-0.581748656782836	12
REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_CYTOSOL	0.61667368927948	-0.403963429275866	12	0.0995785042144115	-0.593541148174824	12	0.133783864235094	-0.589134956479573	12	0.158949940951542	-0.576782174247713	12	0.0170743953404881	-0.662749328376647	12	0.0452785808097274	-0.645054762326552	12
REACTOME_ALPHA_LINOLENIC_ACID_ALA_METABOLISM	0.95950051002679	0.220377596061902	11	0.998085252915638	-0.178057300959598	11	1	0.154944984235249	11	0.965293023061323	-0.230842515963675	11	0.956989164186412	-0.239685715154759	11	0.99670510708402	-0.174563630648425	11
REACTOME_AMINE_COMPOUND_SLC_TRANSPORTERS	0.020613862729197	-0.623399846244015	18	0.83978147663014	0.264302988053271	18	0.83553173140998	0.271018085689166	18	0.943238425270313	0.214671175529475	18	0.84786003470214	0.24991039516722	18	0.610965367783454	0.315186716588909	18
REACTOME_AMINE_DERIVED_HORMONES	0.978097967826065	0.205600841711877	11	0.480804450267167	0.402547153442143	11	0.40227198121935	0.455900653187719	11	0.629965787648283	0.358700881634507	11	0.257055682684973	0.478232926108633	11	0.386630463880072	0.428966555872069	11
REACTOME_AMINE_LIGAND_BINDING_RECEPTORS	0.0489161268820231	0.554916797507211	16	0.625953815261044	0.335628259631334	16	0.496578751420622	0.382787361217406	16	0.733687648075815	0.300089230480879	16	0.220112612612613	0.456181111904222	16	0.371928457818028	0.398607035508588	16
