REACTOME_ABORTIVE_ELONGATION_OF_HIV1_TRANSCRIPT_IN_THE_ABSENCE_OF_TAT	0.000502285878899775	0.00322419697503284	0.477270815362862	-0.666788073308425	-2.02845564942645	19
REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS	0.000733739903738964	0.00446848290492259	0.477270815362862	-0.53837167461867	-1.88275540202988	35
REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S	0.000196069816013706	0.00130842629696275	0.518848077743792	-0.494610620892957	-1.87355027103751	54
REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION	3.76776330527525e-05	0.0002885764167904	0.557332238758646	-0.494265400408551	-1.96984361824071	68
REACTOME_APOPTOSIS	0.000607561014965642	0.00382706658025087	0.477270815362862	-0.371066586718236	-1.65617057512541	138
REACTOME_ASSOCIATION_OF_LICENSING_FACTORS_WITH_THE_PRE_REPLICATIVE_COMPLEX	4.61974743514604e-05	0.000338446714270482	0.557332238758646	-0.781493741475365	-2.11789658591395	13
REACTOME_ASSOCIATION_OF_TRIC_CCT_WITH_TARGET_PROTEINS_DURING_BIOSYNTHESIS	0.000785196614073944	0.00464230278847227	0.477270815362862	-0.587414771406785	-1.91915823920525	26
REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM	0.00152344021289716	0.00841638281551384	0.45505986738723	0.458818765811025	1.77516852201881	43
REACTOME_CLEAVAGE_OF_GROWING_TRANSCRIPT_IN_THE_TERMINATION_REGION_	0.000152141798519356	0.00109088906597921	0.518848077743792	-0.5581301815194	-2.0064692338836	38
REACTOME_CYTOSOLIC_TRNA_AMINOACYLATION	0.000662875530004334	0.00409888171764148	0.477270815362862	-0.613971988746851	-1.97107633786262	24
REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY	0.000192826555899193	0.00129965098676056	0.518848077743792	-0.531697994240892	-1.9541759978539	42
REACTOME_DEADENYLATION_OF_MRNA	0.00104627122788249	0.00602723767173333	0.45505986738723	-0.643280268120302	-1.92126949867612	18
REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE	0.000180492483828598	0.00124134626633138	0.518848077743792	-0.559585710167566	-1.97402005729497	36
REACTOME_DNA_REPAIR	0.000179002427393618	0.00124134626633138	0.518848077743792	-0.416893418433387	-1.78806523596496	103
REACTOME_FORMATION_OF_ATP_BY_CHEMIOSMOTIC_COUPLING	0.000175251859990006	0.00124134626633138	0.518848077743792	-0.753161455805488	-2.04111433174248	13
REACTOME_FORMATION_OF_THE_TERNARY_COMPLEX_AND_SUBSEQUENTLY_THE_43S_COMPLEX	0.00144002816559854	0.00808815819677847	0.45505986738723	-0.479266433554883	-1.77743965758874	46
REACTOME_FORMATION_OF_TRANSCRIPTION_COUPLED_NER_TC_NER_REPAIR_COMPLEX	2.11100878352365e-05	0.000171424086758426	0.575610261071129	-0.649250798777345	-2.16321998200896	28
REACTOME_FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC	0.000249050539264489	0.00164568689670849	0.49849310876659	-0.673010202581958	-2.07156477615926	20
REACTOME_G0_AND_EARLY_G1	0.000602955247331252	0.00382706658025087	0.477270815362862	-0.620565597658298	-1.97502170232633	23
REACTOME_G2_M_CHECKPOINTS	0.000188265871124795	0.00128172926402133	0.518848077743792	-0.522081618062042	-1.90272488270677	41
REACTOME_INNATE_IMMUNE_SYSTEM	0.000812130455823483	0.00475979067152198	0.477270815362862	-0.331934726459556	-1.56051493195686	202
REACTOME_INTERACTIONS_OF_VPR_WITH_HOST_CELLULAR_PROTEINS	1.85511915329665e-05	0.000152481745039261	0.575610261071129	-0.62196840656206	-2.13711888390742	32
REACTOME_INTERFERON_GAMMA_SIGNALING	0.000744299476613035	0.00447908792176058	0.477270815362862	-0.464359409195408	-1.80261977825501	59
REACTOME_MEIOSIS	0.000773296399859655	0.00461240507526909	0.477270815362862	-0.433926737840069	-1.7419859533916	70
REACTOME_MEMBRANE_TRAFFICKING	0.00146306638298065	0.00814964249693353	0.45505986738723	-0.368824564394688	-1.60317619075462	113
REACTOME_MICRORNA_MIRNA_BIOGENESIS	0.00155825707903028	0.00846988121989037	0.45505986738723	-0.626894904876654	-1.87233173362274	18
REACTOME_MUSCLE_CONTRACTION	0.000302685630354437	0.00198068072678534	0.49849310876659	0.520039992893343	1.98704510534885	38
REACTOME_NEGATIVE_REGULATORS_OF_RIG_I_MDA5_SIGNALING	0.000652160753951273	0.0040699661866959	0.477270815362862	-0.566112342613017	-1.90775667932591	29
REACTOME_NEP_NS2_INTERACTS_WITH_THE_CELLULAR_EXPORT_MACHINERY	2.51394844571855e-05	0.000199341323813448	0.575610261071129	-0.652651812777932	-2.14155679296138	27
REACTOME_NONSENSE_MEDIATED_DECAY_ENHANCED_BY_THE_EXON_JUNCTION_COMPLEX	1.54644030658164e-05	0.000133628303414875	0.575610261071129	-0.458691408644971	-1.95863352842236	101
REACTOME_NUCLEOTIDE_EXCISION_REPAIR	3.68587908150403e-05	0.000285549712751002	0.557332238758646	-0.548063870615621	-2.03977247566539	48
REACTOME_PEPTIDE_CHAIN_ELONGATION	0.000370496212796536	0.00240110045600832	0.49849310876659	-0.433936214417945	-1.79036443206849	81
REACTOME_PREFOLDIN_MEDIATED_TRANSFER_OF_SUBSTRATE_TO_CCT_TRIC	4.44603054339793e-05	0.000332958287361134	0.557332238758646	-0.641715214863003	-2.09656464524765	26
REACTOME_PROCESSING_OF_CAPPED_INTRONLESS_PRE_MRNA	4.42933329617746e-05	0.000332958287361134	0.557332238758646	-0.685511428662954	-2.13254717215442	21
REACTOME_PROCESSING_OF_INTRONLESS_PRE_MRNAS	0.00125368115479824	0.00716085676554248	0.45505986738723	-0.701274749644256	-1.90049813483509	13
REACTOME_PROTEIN_FOLDING	0.00154952030561132	0.00846988121989037	0.45505986738723	-0.464627526349658	-1.74236364973892	50
REACTOME_REGULATION_OF_GLUCOKINASE_BY_GLUCOKINASE_REGULATORY_PROTEIN	1.66758233478157e-05	0.000139461444652629	0.575610261071129	-0.658901214287254	-2.15271347568145	26
