logFC	AveExpr	t	P.Value	adj.P.Val	B
146.801488888889	-144.089255555556	2.40977323865426	0.0199420372626412	0.999195311214167	-4.59511053547288
-417.029133333333	166.248455555556	-2.40850707251073	0.0200034963324731	0.999195311214167	-4.59511054621693
146.836022222222	-160.4613	2.40326693878816	0.0202596680662959	0.999195311214167	-4.5951105906485
-96.7175777777778	221.754211111111	-2.39724031761142	0.0205579379232089	0.999195311214167	-4.59511064168157
438.240155555556	-188.158677777778	2.39570344300432	0.0206346307503111	0.999195311214167	-4.59511065468419
127.683133333333	-161.9091	2.39523865768862	0.0206578750322563	0.999195311214167	-4.59511065861555
-132.010577777778	91.0267111111111	-2.39452464864951	0.0206936290919419	0.999195311214167	-4.59511066465411
-338.202088888889	125.069911111111	-2.39230090872233	0.0208053400723733	0.999195311214167	-4.59511068345437
-116.911866666667	230.705333333333	-2.38924783456378	0.020959596904624	0.999195311214167	-4.59511070925002
-123.651377777778	70.0970888888889	-2.38919882395124	0.0209620815371251	0.999195311214167	-4.59511070966396
83.3724666666667	75.4046555555556	2.38758055791832	0.0210442697576316	0.999195311214167	-4.5951107233291
-77.9392	-42.0612666666667	-2.38452537014031	0.0212002264910849	0.999195311214167	-4.59511074911374
-130.265844444444	183.627655555556	-2.37878399801011	0.0214961172480132	0.999195311214167	-4.59511079751806
-113.8464	-104.798244444444	-2.37867401221037	0.021501821591388	0.999195311214167	-4.59511079844469
94.0799111111111	-197.191888888889	2.37158545418029	0.02187234622998	0.999195311214167	-4.59511085811359
-445.6718	76.5363666666667	-2.3674389898465	0.0220917338862554	0.999195311214167	-4.59511089296986
-103.064844444444	60.1589111111111	-2.36549504498039	0.02219526573953	0.999195311214167	-4.59511090929914
-657.052644444445	-96.0425444444444	-2.36500603458059	0.0222213782288441	0.999195311214167	-4.59511091340566
-85.2480888888889	163.184155555556	-2.36460102109943	0.0222430262692318	0.999195311214167	-4.59511091680643
-69.3903111111111	201.028622222222	-2.36452592227987	0.0222470423936845	0.999195311214167	-4.59511091743697
-122.374666666667	14.4047333333333	-2.3592556550255	0.0225305155763862	0.999195311214167	-4.59511096165846
-114.895844444444	7.01283333333333	-2.35878205647352	0.022556147145997	0.999195311214167	-4.59511096562953
-107.400555555556	3.18874444444444	-2.35864870545428	0.022563368938259	0.999195311214167	-4.59511096674757
-118.117155555556	43.0262222222222	-2.3578134203723	0.0226086520573683	0.999195311214167	-4.59511097374999
88.9806888888889	75.2756333333333	2.35705591077527	0.0226497892194162	0.999195311214167	-4.59511098009916
-146.0252	7.96457777777778	-2.35528846997082	0.0227460326701038	0.999195311214167	-4.59511099490864
-113.604511111111	14.5753444444444	-2.35009034330396	0.0230312181187665	0.999195311214167	-4.59511103842686
-92.0679777777778	154.365388888889	-2.34796572824133	0.0231487009405908	0.999195311214167	-4.59511105619792
81.1794888888889	-174.366877777778	2.34030259381043	0.0235769166815163	0.999195311214167	-4.59511112021777
-86.2514444444444	83.3725888888889	-2.34027566951598	0.023578433635784	0.999195311214167	-4.59511112044249
-147.602155555556	-73.2823222222222	-2.34016805991136	0.023584497391731	0.999195311214167	-4.59511112134061
109.671355555556	213.0961	2.33921674870551	0.023638164155211	0.999195311214167	-4.59511112927937
173.392244444444	46.0590777777778	2.33867214491958	0.0236689363425254	0.999195311214167	-4.59511113382328
-67.0272	7.28157777777778	-2.3346765444204	0.0238958021468877	0.999195311214167	-4.59511116714178
-98.2473555555556	64.3863888888889	-2.32960104511105	0.0241867891629707	0.999195311214167	-4.5951112094174
175.513133333333	-121.858366666667	2.32835409930883	0.0242587621062611	0.999195311214167	-4.59511121979542
144.349933333333	-12.2470111111111	2.32771991651048	0.0242954402025182	0.999195311214167	-4.59511122507231
99.9730666666666	-236.757155555556	2.32749168860531	0.0243086519462293	0.999195311214167	-4.59511122697114
193.443488888889	-174.089811111111	2.32607383821653	0.0243908730913696	0.999195311214167	-4.59511123876504
-101.885755555556	298.750988888889	-2.32565434058157	0.024415247401315	0.999195311214167	-4.59511124225368
-143.573488888889	234.427566666667	-2.32319498098888	0.0245585837267324	0.999195311214167	-4.59511126269887
-618.081466666667	88.712	-2.32309257899054	0.0245645682024572	0.999195311214167	-4.59511126354988
-199.3676	-87.869	-2.32171597900724	0.0246451447803518	0.999195311214167	-4.59511127498801
207.794711111111	-134.817333333333	2.32069610237602	0.0247049935697116	0.999195311214167	-4.59511128345957
-152.483822222222	139.212	-2.3203325045241	0.0247263617568448	0.999195311214167	-4.59511128647925
92.8702	-260.101455555556	2.31753292805841	0.0248914434798887	0.999195311214167	-4.59511130972041
-69.1338222222222	358.348644444444	-2.31487361524782	0.0250491658790162	0.999195311214167	-4.59511133178185
-101.971666666667	102.466011111111	-2.31374814618257	0.0251161853610919	0.999195311214167	-4.59511134111414
-132.157511111111	110.565511111111	-2.31270302377571	0.0251785637719178	0.999195311214167	-4.59511134977782
167.051444444444	99.0772333333333	2.30928937965469	0.0253832734620994	0.999195311214167	-4.59511137805954
329.948666666667	95.9310222222222	2.30762789428146	0.0254834463402707	0.999195311214167	-4.59511139181586
153.785155555556	-188.575377777778	2.30760193797028	0.0254850140730008	0.999195311214167	-4.59511139203072
111.654844444445	60.7717333333333	2.30739591269599	0.0254974608287367	0.999195311214167	-4.59511139373609
-184.247311111111	371.513722222222	-2.30465090265093	0.0256638158522096	0.999195311214167	-4.59511141644927
-95.8150888888889	157.651811111111	-2.30297480670299	0.0257658676019732	0.999195311214167	-4.59511143031001
-407.977888888889	-9.29434444444444	-2.30161769744105	0.0258487625578765	0.999195311214167	-4.59511144152845
-198.727911111111	207.150222222222	-2.30056744283867	0.0259130775062425	0.999195311214167	-4.5951114502076
106.864577777778	-183.234577777778	2.29828103642091	0.0260535853519233	0.999195311214167	-4.59511146909399
